node,implementationID,data,time,towerID
3,0,-31.4307,"2011-11-22 05:23:36",3
6,4,0.7047,"2011-11-22 05:23:36",3
6,2,106.061,"2011-11-22 05:23:36",3
6,3,0.7057,"2011-11-22 05:23:36",3
4,3,0.6907,"2011-11-22 05:53:32",1
4,4,0.7192,"2011-11-22 05:53:32",1
4,2,106.061,"2011-11-22 05:53:32",1
5,3,0.6652,"2011-11-22 05:53:32",2
5,4,0.6732,"2011-11-22 05:53:32",2
5,2,257.576,"2011-11-22 05:53:32",2
2,5,1.22,"2011-11-22 06:23:36",2
2,1,409.091,"2011-11-22 06:23:36",2
2,0,6.67132,"2011-11-22 06:23:36",2
2,6,11.9666,"2011-11-22 06:23:36",2
3,0,2.48268,"2011-11-22 06:23:36",3
3,6,12.5179,"2011-11-22 06:23:36",3
3,5,2.01,"2011-11-22 06:23:36",3
3,1,863.636,"2011-11-22 06:23:36",3
6,3,0.7132,"2011-11-22 06:23:36",3
6,4,0.7062,"2011-11-22 06:23:36",3
6,2,1166.67,"2011-11-22 06:23:36",3
4,3,0.6857,"2011-11-22 06:53:32",1
4,4,0.7182,"2011-11-22 06:53:32",1
4,2,106.061,"2011-11-22 06:53:32",1
5,3,0.6607,"2011-11-22 06:53:32",2
5,2,712.121,"2011-11-22 06:53:32",2
5,4,0.6837,"2011-11-22 06:53:32",2
2,5,0.67,"2011-11-22 07:23:36",2
2,1,106.061,"2011-11-22 07:23:36",2
2,0,6.49833,"2011-11-22 07:23:36",2
2,6,11.9465,"2011-11-22 07:23:36",2
3,0,4.73103,"2011-11-22 07:23:36",3
3,6,12.4817,"2011-11-22 07:23:36",3
3,5,1.52,"2011-11-22 07:23:36",3
3,1,409.091,"2011-11-22 07:23:36",3
6,3,0.7032,"2011-11-22 07:23:36",3
6,4,0.6902,"2011-11-22 07:23:36",3
6,2,1015.15,"2011-11-22 07:23:36",3
4,3,0.6832,"2011-11-22 07:53:32",1
4,2,106.061,"2011-11-22 07:53:32",1
4,4,0.7182,"2011-11-22 07:53:32",1
5,3,0.6582,"2011-11-22 07:53:32",2
5,4,0.6682,"2011-11-22 07:53:32",2
5,2,106.061,"2011-11-22 07:53:32",2
2,5,1.86,"2011-11-22 08:23:36",2
2,1,106.061,"2011-11-22 08:23:36",2
2,0,6.62932,"2011-11-22 08:23:36",2
2,6,11.9666,"2011-11-22 08:23:36",2
3,1,560.606,"2011-11-22 08:23:36",3
3,0,4.08512,"2011-11-22 08:23:36",3
3,6,12.4817,"2011-11-22 08:23:36",3
3,5,2.52,"2011-11-22 08:23:36",3
6,3,0.7067,"2011-11-22 08:23:36",3
6,4,0.7062,"2011-11-22 08:23:36",3
6,2,712.121,"2011-11-22 08:23:36",3
4,2,106.061,"2011-11-22 08:53:32",1
4,4,0.7212,"2011-11-22 08:53:32",1
4,3,0.6812,"2011-11-22 08:53:32",1
5,2,106.061,"2011-11-22 08:53:32",2
5,3,0.6757,"2011-11-22 08:53:32",2
5,4,0.6887,"2011-11-22 08:53:32",2
2,6,11.9197,"2011-11-22 09:23:36",2
2,5,1.38,"2011-11-22 09:23:36",2
2,1,863.636,"2011-11-22 09:23:36",2
2,0,6.58885,"2011-11-22 09:23:36",2
3,5,1.84,"2011-11-22 09:23:36",3
3,1,106.061,"2011-11-22 09:23:36",3
3,0,4.88489,"2011-11-22 09:23:36",3
3,6,12.46,"2011-11-22 09:23:36",3
6,3,0.7057,"2011-11-22 09:23:36",3
6,2,257.576,"2011-11-22 09:23:36",3
6,4,0.6887,"2011-11-22 09:23:36",3
4,2,106.061,"2011-11-22 09:53:32",1
4,3,0.6857,"2011-11-22 09:53:32",1
4,4,0.7232,"2011-11-22 09:53:32",1
5,2,257.576,"2011-11-22 09:53:32",2
5,4,0.6697,"2011-11-22 09:53:32",2
5,3,0.6732,"2011-11-22 09:53:32",2
2,6,11.9465,"2011-11-22 10:23:36",2
2,5,1.92,"2011-11-22 10:23:36",2
2,1,1166.67,"2011-11-22 10:23:36",2
2,0,6.90807,"2011-11-22 10:23:36",2
3,5,2.22,"2011-11-22 10:23:36",3
3,1,560.606,"2011-11-22 10:23:36",3
3,0,5.37778,"2011-11-22 10:23:36",3
3,6,12.4672,"2011-11-22 10:23:36",3
6,3,0.7052,"2011-11-22 10:23:36",3
6,4,0.7322,"2011-11-22 10:23:36",3
6,2,560.606,"2011-11-22 10:23:36",3
4,2,106.061,"2011-11-22 10:53:32",1
4,3,0.6857,"2011-11-22 10:53:32",1
4,4,0.7282,"2011-11-22 10:53:32",1
4,4,0.7282,"2011-11-22 10:53:32",1
5,2,1318.18,"2011-11-22 10:53:32",2
5,3,0.6377,"2011-11-22 10:53:32",2
5,4,0.6727,"2011-11-22 10:53:32",2
2,6,11.9197,"2011-11-22 11:23:36",2
2,5,2.64,"2011-11-22 11:23:36",2
2,1,1015.15,"2011-11-22 11:23:36",2
2,0,6.82546,"2011-11-22 11:23:36",2
3,5,2.98,"2011-11-22 11:23:36",3
3,1,712.121,"2011-11-22 11:23:36",3
3,0,5.08863,"2011-11-22 11:23:36",3
3,6,12.4745,"2011-11-22 11:23:36",3
6,2,409.091,"2011-11-22 11:23:36",3
6,3,0.7132,"2011-11-22 11:23:36",3
6,4,0.6897,"2011-11-22 11:23:36",3
4,3,0.6762,"2011-11-22 11:53:32",1
4,4,0.7252,"2011-11-22 11:53:32",1
4,2,257.576,"2011-11-22 11:53:32",1
5,4,0.6802,"2011-11-22 11:53:32",2
5,2,1166.67,"2011-11-22 11:53:32",2
5,3,0.6492,"2011-11-22 11:53:32",2
2,0,6.12339,"2011-11-22 12:23:36",2
2,6,11.8728,"2011-11-22 12:23:36",2
2,5,0.13,"2011-11-22 12:23:36",2
2,1,2378.79,"2011-11-22 12:23:36",2
3,6,12.4092,"2011-11-22 12:23:36",3
3,5,1.01,"2011-11-22 12:23:36",3
3,1,1772.73,"2011-11-22 12:23:36",3
3,0,4.4041,"2011-11-22 12:23:36",3
6,2,560.606,"2011-11-22 12:23:36",3
6,3,0.7067,"2011-11-22 12:23:36",3
6,4,0.6947,"2011-11-22 12:23:36",3
4,3,0.6827,"2011-11-22 12:53:32",1
4,4,0.7142,"2011-11-22 12:53:32",1
4,2,106.061,"2011-11-22 12:53:32",1
5,3,0.6727,"2011-11-22 12:53:32",2
5,4,0.6752,"2011-11-22 12:53:32",2
5,2,2681.82,"2011-11-22 12:53:32",2
2,0,5.89389,"2011-11-22 13:23:36",2
2,6,12.1073,"2011-11-22 13:23:36",2
2,5,-0.96,"2011-11-22 13:23:36",2
2,1,212076,"2011-11-22 13:23:36",2
3,6,12.4817,"2011-11-22 13:23:36",3
3,5,-1.29,"2011-11-22 13:23:36",3
3,1,207985,"2011-11-22 13:23:36",3
3,0,4.70103,"2011-11-22 13:23:36",3
6,2,1166.67,"2011-11-22 13:23:36",3
6,3,0.7197,"2011-11-22 13:23:36",3
6,4,0.7347,"2011-11-22 13:23:36",3
4,4,0.7217,"2011-11-22 13:53:32",1
4,3,0.6807,"2011-11-22 13:53:32",1
4,2,3136.36,"2011-11-22 13:53:32",1
5,3,0.6672,"2011-11-22 13:53:32",2
5,4,0.6727,"2011-11-22 13:53:32",2
5,2,20409.1,"2011-11-22 13:53:32",2
2,1,208439,"2011-11-22 14:23:36",2
2,0,5.54532,"2011-11-22 14:23:36",2
2,6,12.8105,"2011-11-22 14:23:36",2
2,5,10.98,"2011-11-22 14:23:36",2
3,6,14.1118,"2011-11-22 14:23:36",3
3,5,16.12,"2011-11-22 14:23:36",3
3,1,217227,"2011-11-22 14:23:36",3
3,0,2.76464,"2011-11-22 14:23:36",3
6,3,0.7042,"2011-11-22 14:23:36",3
6,2,14651.5,"2011-11-22 14:23:36",3
6,4,0.7187,"2011-11-22 14:23:36",3
4,3,0.6922,"2011-11-22 14:53:32",1
4,4,0.7332,"2011-11-22 14:53:32",1
4,2,12984.8,"2011-11-22 14:53:32",1
5,3,0.6557,"2011-11-22 14:53:32",2
5,4,0.6817,"2011-11-22 14:53:32",2
5,2,47833.3,"2011-11-22 14:53:32",2
2,5,15.06,"2011-11-22 15:23:36",2
2,1,210409,"2011-11-22 15:23:36",2
2,0,5.30924,"2011-11-22 15:23:36",2
2,6,13.219,"2011-11-22 15:23:36",2
3,0,2.12051,"2011-11-22 15:23:36",3
3,6,14.7421,"2011-11-22 15:23:36",3
3,5,22.51,"2011-11-22 15:23:36",3
3,1,219652,"2011-11-22 15:23:36",3
6,3,0.7087,"2011-11-22 15:23:36",3
6,4,0.6827,"2011-11-22 15:23:36",3
6,2,49045.5,"2011-11-22 15:23:36",3
4,3,0.6917,"2011-11-22 15:53:32",1
4,2,17833.3,"2011-11-22 15:53:32",1
4,4,0.7277,"2011-11-22 15:53:32",1
5,3,0.6637,"2011-11-22 15:53:32",2
5,2,129197,"2011-11-22 15:53:32",2
5,4,0.6802,"2011-11-22 15:53:32",2
2,5,26.23,"2011-11-22 16:23:36",2
2,1,218894,"2011-11-22 16:23:36",2
2,0,3.70301,"2011-11-22 16:23:36",2
2,6,13.6008,"2011-11-22 16:23:36",2
3,0,2.35818,"2011-11-22 16:23:36",3
3,6,14.3871,"2011-11-22 16:23:36",3
3,5,24.18,"2011-11-22 16:23:36",3
3,1,220712,"2011-11-22 16:23:36",3
6,3,0.7167,"2011-11-22 16:23:36",3
6,4,0.7122,"2011-11-22 16:23:36",3
6,2,82833.3,"2011-11-22 16:23:36",3
4,2,16924.2,"2011-11-22 16:53:32",1
4,3,0.6887,"2011-11-22 16:53:32",1
4,4,0.7282,"2011-11-22 16:53:32",1
5,4,0.6762,"2011-11-22 16:53:32",2
5,2,206167,"2011-11-22 16:53:32",2
5,3,0.6557,"2011-11-22 16:53:32",2
2,5,30.86,"2011-11-22 17:23:36",2
2,1,217682,"2011-11-22 17:23:36",2
2,0,2.99161,"2011-11-22 17:23:36",2
2,6,13.6678,"2011-11-22 17:23:36",2
3,1,214652,"2011-11-22 17:23:36",3
3,0,2.99014,"2011-11-22 17:23:36",3
3,6,14.2857,"2011-11-22 17:23:36",3
3,5,21.9,"2011-11-22 17:23:36",3
6,3,0.7187,"2011-11-22 17:23:36",3
6,4,0.7277,"2011-11-22 17:23:36",3
6,2,127379,"2011-11-22 17:23:36",3
4,2,18439.4,"2011-11-22 17:53:32",1
4,3,0.6817,"2011-11-22 17:53:32",1
4,4,0.7187,"2011-11-22 17:53:32",1
5,2,223591,"2011-11-22 17:53:32",2
5,3,0.6567,"2011-11-22 17:53:32",2
5,4,0.6707,"2011-11-22 17:53:32",2
2,6,13.5204,"2011-11-22 18:23:36",2
2,5,32.18,"2011-11-22 18:23:36",2
2,1,216621,"2011-11-22 18:23:36",2
2,0,2.3127,"2011-11-22 18:23:36",2
3,5,28.41,"2011-11-22 18:23:36",3
3,1,218439,"2011-11-22 18:23:36",3
3,0,0.775016,"2011-11-22 18:23:36",3
3,6,14.4234,"2011-11-22 18:23:36",3
6,3,0.7082,"2011-11-22 18:23:36",3
6,2,199348,"2011-11-22 18:23:36",3
6,4,0.7162,"2011-11-22 18:23:36",3
4,2,18742.4,"2011-11-22 18:53:32",1
4,4,0.7217,"2011-11-22 18:53:32",1
4,3,0.6822,"2011-11-22 18:53:32",1
5,2,211015,"2011-11-22 18:53:32",2
5,3,0.6682,"2011-11-22 18:53:32",2
5,4,0.6702,"2011-11-22 18:53:32",2
2,6,13.2927,"2011-11-22 19:23:36",2
2,5,32.09,"2011-11-22 19:23:36",2
2,1,215864,"2011-11-22 19:23:36",2
2,0,1.53694,"2011-11-22 19:23:36",2
3,5,29.71,"2011-11-22 19:23:36",3
3,1,216924,"2011-11-22 19:23:36",3
3,0,0.768011,"2011-11-22 19:23:36",3
3,6,14.5175,"2011-11-22 19:23:36",3
6,4,0.6847,"2011-11-22 19:23:36",3
6,2,212833,"2011-11-22 19:23:36",3
6,3,0.7082,"2011-11-22 19:23:36",3
4,2,28590.9,"2011-11-22 19:53:32",1
4,3,0.6872,"2011-11-22 19:53:32",1
4,4,0.7227,"2011-11-22 19:53:32",1
5,2,204197,"2011-11-22 19:53:32",2
5,3,0.6557,"2011-11-22 19:53:32",2
5,4,0.6852,"2011-11-22 19:53:32",2
2,6,12.9712,"2011-11-22 20:23:36",2
2,5,29.47,"2011-11-22 20:23:36",2
2,1,215258,"2011-11-22 20:23:36",2
2,0,1.77548,"2011-11-22 20:23:36",2
3,5,28,"2011-11-22 20:23:36",3
3,1,214500,"2011-11-22 20:23:36",3
3,0,1.50181,"2011-11-22 20:23:36",3
3,6,14.6552,"2011-11-22 20:23:36",3
6,2,171924,"2011-11-22 20:23:36",3
6,3,0.6997,"2011-11-22 20:23:36",3
6,4,0.6882,"2011-11-22 20:23:36",3
4,4,0.7182,"2011-11-22 20:53:32",1
4,2,16924.2,"2011-11-22 20:53:32",1
4,3,0.6822,"2011-11-22 20:53:32",1
5,2,195712,"2011-11-22 20:53:32",2
5,4,0.6817,"2011-11-22 20:53:32",2
5,3,0.6622,"2011-11-22 20:53:32",2
2,0,2.31221,"2011-11-22 21:23:36",2
2,6,12.7301,"2011-11-22 21:23:36",2
2,5,24.49,"2011-11-22 21:23:36",2
2,1,212985,"2011-11-22 21:23:36",2
3,6,14.3726,"2011-11-22 21:23:36",3
3,5,24.11,"2011-11-22 21:23:36",3
3,1,210864,"2011-11-22 21:23:36",3
3,0,1.67558,"2011-11-22 21:23:36",3
6,2,121470,"2011-11-22 21:23:36",3
6,3,0.7092,"2011-11-22 21:23:36",3
6,4,0.7212,"2011-11-22 21:23:36",3
4,3,0.6922,"2011-11-22 21:53:32",1
4,4,0.7307,"2011-11-22 21:53:32",1
4,2,9651.52,"2011-11-22 21:53:32",1
5,3,0.6677,"2011-11-22 21:53:32",2
5,4,0.6757,"2011-11-22 21:53:32",2
5,2,109348,"2011-11-22 21:53:32",2
2,0,4.49681,"2011-11-22 22:23:36",2
2,6,12.3283,"2011-11-22 22:23:36",2
2,5,8.68,"2011-11-22 22:23:36",2
2,1,122682,"2011-11-22 22:23:36",2
3,6,13.5829,"2011-11-22 22:23:36",3
3,5,11.68,"2011-11-22 22:23:36",3
3,1,162227,"2011-11-22 22:23:36",3
3,0,3.33863,"2011-11-22 22:23:36",3
6,2,61015.2,"2011-11-22 22:23:36",3
6,3,0.7117,"2011-11-22 22:23:36",3
6,4,0.6922,"2011-11-22 22:23:36",3
4,3,0.6902,"2011-11-22 22:53:32",1
4,4,0.7232,"2011-11-22 22:53:32",1
4,2,1924.24,"2011-11-22 22:53:32",1
5,3,0.6642,"2011-11-22 22:53:32",2
5,4,0.6682,"2011-11-22 22:53:32",2
5,2,21166.7,"2011-11-22 22:53:32",2
2,1,257.576,"2011-11-22 23:23:36",2
2,0,5.19921,"2011-11-22 23:23:36",2
2,6,12.2144,"2011-11-22 23:23:36",2
2,5,4.18,"2011-11-22 23:23:36",2
3,6,12.7932,"2011-11-22 23:23:36",3
3,5,4.68,"2011-11-22 23:23:36",3
3,1,409.091,"2011-11-22 23:23:36",3
3,0,4.33646,"2011-11-22 23:23:36",3
6,2,6166.67,"2011-11-22 23:23:36",3
6,3,0.7212,"2011-11-22 23:23:36",3
6,4,0.7037,"2011-11-22 23:23:36",3
4,3,0.6887,"2011-11-22 23:53:32",1
4,4,0.7177,"2011-11-22 23:53:32",1
4,2,106.061,"2011-11-22 23:53:32",1
5,3,0.6712,"2011-11-22 23:53:32",2
5,4,0.6822,"2011-11-22 23:53:32",2
5,2,1469.7,"2011-11-22 23:53:32",2
2,5,4.15,"2011-11-23 00:23:36",2
2,1,106.061,"2011-11-23 00:23:36",2
2,0,5.34853,"2011-11-23 00:23:36",2
2,6,12.1675,"2011-11-23 00:23:36",2
3,0,4.65794,"2011-11-23 00:23:36",3
3,6,12.7425,"2011-11-23 00:23:36",3
3,5,4.48,"2011-11-23 00:23:36",3
3,1,106.061,"2011-11-23 00:23:36",3
6,3,0.7042,"2011-11-23 00:23:36",3
6,4,0.7327,"2011-11-23 00:23:36",3
6,2,863.636,"2011-11-23 00:23:36",3
4,3,0.6907,"2011-11-23 00:53:32",1
4,2,106.061,"2011-11-23 00:53:32",1
4,4,0.7287,"2011-11-23 00:53:32",1
5,3,0.6692,"2011-11-23 00:53:32",2
5,2,106.061,"2011-11-23 00:53:32",2
5,4,0.6762,"2011-11-23 00:53:32",2
2,5,4.82,"2011-11-23 01:23:36",2
2,1,560.606,"2011-11-23 01:23:36",2
2,0,5.33064,"2011-11-23 01:23:36",2
2,6,12.1675,"2011-11-23 01:23:36",2
3,0,4.51074,"2011-11-23 01:23:36",3
3,6,12.7135,"2011-11-23 01:23:36",3
3,5,5.26,"2011-11-23 01:23:36",3
3,1,409.091,"2011-11-23 01:23:36",3
6,3,0.7142,"2011-11-23 01:23:36",3
6,4,0.7242,"2011-11-23 01:23:36",3
6,2,409.091,"2011-11-23 01:23:36",3
4,2,106.061,"2011-11-23 01:53:32",1
4,3,0.7047,"2011-11-23 01:53:32",1
4,4,0.7207,"2011-11-23 01:53:32",1
5,3,0.6632,"2011-11-23 01:53:32",2
5,2,106.061,"2011-11-23 01:53:32",2
5,4,0.6852,"2011-11-23 01:53:32",2
2,5,1.94,"2011-11-23 02:23:36",2
2,1,1166.67,"2011-11-23 02:23:36",2
2,0,4.74434,"2011-11-23 02:23:36",2
2,6,12.0805,"2011-11-23 02:23:36",2
3,1,106.061,"2011-11-23 02:23:36",3
3,0,4.35523,"2011-11-23 02:23:36",3
3,6,12.6266,"2011-11-23 02:23:36",3
3,5,3.03,"2011-11-23 02:23:36",3
6,3,0.7037,"2011-11-23 02:23:36",3
6,4,0.7012,"2011-11-23 02:23:36",3
6,2,106.061,"2011-11-23 02:23:36",3
4,2,106.061,"2011-11-23 02:53:32",1
4,3,0.6892,"2011-11-23 02:53:32",1
4,4,0.7297,"2011-11-23 02:53:32",1
5,2,257.576,"2011-11-23 02:53:32",2
5,3,0.6662,"2011-11-23 02:53:32",2
5,4,0.6862,"2011-11-23 02:53:32",2
2,6,12.0202,"2011-11-23 03:23:36",2
2,5,-0.21,"2011-11-23 03:23:36",2
2,1,106.061,"2011-11-23 03:23:36",2
2,0,5.40213,"2011-11-23 03:23:36",2
3,5,-0.14,"2011-11-23 03:23:36",3
3,1,257.576,"2011-11-23 03:23:36",3
3,0,4.75438,"2011-11-23 03:23:36",3
3,6,12.5107,"2011-11-23 03:23:36",3
6,3,0.7087,"2011-11-23 03:23:36",3
6,2,863.636,"2011-11-23 03:23:36",3
6,4,0.6977,"2011-11-23 03:23:36",3
4,2,106.061,"2011-11-23 03:53:32",1
4,3,0.6817,"2011-11-23 03:53:32",1
4,4,0.7187,"2011-11-23 03:53:32",1
5,2,560.606,"2011-11-23 03:53:32",2
5,3,0.6592,"2011-11-23 03:53:32",2
5,4,0.6807,"2011-11-23 03:53:32",2
2,6,11.98,"2011-11-23 04:23:36",2
2,5,-1.86,"2011-11-23 04:23:36",2
2,1,106.061,"2011-11-23 04:23:36",2
2,0,5.17831,"2011-11-23 04:23:36",2
3,5,-1.56,"2011-11-23 04:23:36",3
3,1,409.091,"2011-11-23 04:23:36",3
3,0,4.57003,"2011-11-23 04:23:36",3
3,6,12.46,"2011-11-23 04:23:36",3
6,4,0.7307,"2011-11-23 04:23:36",3
6,2,1166.67,"2011-11-23 04:23:36",3
6,3,0.7172,"2011-11-23 04:23:36",3
4,2,106.061,"2011-11-23 04:53:32",1
4,3,0.6857,"2011-11-23 04:53:32",1
4,4,0.7272,"2011-11-23 04:53:32",1
5,2,409.091,"2011-11-23 04:53:32",2
5,3,0.6612,"2011-11-23 04:53:32",2
5,4,0.6697,"2011-11-23 04:53:32",2
2,6,11.9398,"2011-11-23 05:23:36",2
2,5,-3.2,"2011-11-23 05:23:36",2
2,1,409.091,"2011-11-23 05:23:36",2
2,0,5.19354,"2011-11-23 05:23:36",2
3,5,-3.02,"2011-11-23 05:23:36",3
3,1,1318.18,"2011-11-23 05:23:36",3
3,0,4.82532,"2011-11-23 05:23:36",3
3,6,12.4165,"2011-11-23 05:23:36",3
6,2,1015.15,"2011-11-23 05:23:36",3
6,3,0.7137,"2011-11-23 05:23:36",3
6,4,0.7102,"2011-11-23 05:23:36",3
4,3,0.6777,"2011-11-23 05:53:32",1
4,2,106.061,"2011-11-23 05:53:32",1
4,4,0.7217,"2011-11-23 05:53:32",1
5,2,712.121,"2011-11-23 05:53:32",2
5,3,0.6552,"2011-11-23 05:53:32",2
5,4,0.6822,"2011-11-23 05:53:32",2
2,0,5.16829,"2011-11-23 06:23:36",2
2,6,11.9398,"2011-11-23 06:23:36",2
2,5,-1.44,"2011-11-23 06:23:36",2
2,1,560.606,"2011-11-23 06:23:36",2
3,6,12.3948,"2011-11-23 06:23:36",3
3,5,-1.69,"2011-11-23 06:23:36",3
3,1,106.061,"2011-11-23 06:23:36",3
3,0,4.67653,"2011-11-23 06:23:36",3
6,2,712.121,"2011-11-23 06:23:36",3
6,4,0.6977,"2011-11-23 06:23:36",3
6,3,0.7167,"2011-11-23 06:23:36",3
4,3,0.6927,"2011-11-23 06:53:32",1
4,4,0.7327,"2011-11-23 06:53:32",1
4,2,106.061,"2011-11-23 06:53:32",1
5,3,0.6637,"2011-11-23 06:53:32",2
5,4,0.6627,"2011-11-23 06:53:32",2
5,2,106.061,"2011-11-23 06:53:32",2
2,0,5.10561,"2011-11-23 07:23:36",2
2,6,11.9532,"2011-11-23 07:23:36",2
2,5,-0.33,"2011-11-23 07:23:36",2
2,1,863.636,"2011-11-23 07:23:36",2
3,6,12.4455,"2011-11-23 07:23:36",3
3,5,-0.22,"2011-11-23 07:23:36",3
3,1,106.061,"2011-11-23 07:23:36",3
3,0,4.70896,"2011-11-23 07:23:36",3
6,2,409.091,"2011-11-23 07:23:36",3
6,3,0.7097,"2011-11-23 07:23:36",3
6,4,0.6987,"2011-11-23 07:23:36",3
4,3,0.6802,"2011-11-23 07:53:32",1
4,3,0.6802,"2011-11-23 07:53:32",1
4,4,0.7337,"2011-11-23 07:53:32",1
4,2,106.061,"2011-11-23 07:53:32",1
5,3,0.6677,"2011-11-23 07:53:32",2
5,4,0.6752,"2011-11-23 07:53:32",2
5,2,409.091,"2011-11-23 07:53:32",2
2,1,1015.15,"2011-11-23 08:23:36",2
2,0,5.17737,"2011-11-23 08:23:36",2
2,6,11.9733,"2011-11-23 08:23:36",2
2,5,-0.06,"2011-11-23 08:23:36",2
3,6,12.4237,"2011-11-23 08:23:36",3
3,5,0.56,"2011-11-23 08:23:36",3
3,1,106.061,"2011-11-23 08:23:36",3
3,0,4.58896,"2011-11-23 08:23:36",3
6,2,863.636,"2011-11-23 08:23:36",3
6,3,0.7142,"2011-11-23 08:23:36",3
6,4,0.6907,"2011-11-23 08:23:36",3
4,3,0.6887,"2011-11-23 08:53:32",1
4,2,106.061,"2011-11-23 08:53:32",1
4,4,0.7327,"2011-11-23 08:53:32",1
5,3,0.6632,"2011-11-23 08:53:32",2
5,4,0.6712,"2011-11-23 08:53:32",2
5,2,712.121,"2011-11-23 08:53:32",2
2,5,-0.88,"2011-11-23 09:23:36",2
2,1,106.061,"2011-11-23 09:23:36",2
2,0,5.19337,"2011-11-23 09:23:36",2
2,6,11.9197,"2011-11-23 09:23:36",2
3,0,4.77673,"2011-11-23 09:23:36",3
3,6,12.3803,"2011-11-23 09:23:36",3
3,5,-0.66,"2011-11-23 09:23:36",3
3,1,409.091,"2011-11-23 09:23:36",3
6,3,0.6852,"2011-11-23 09:23:36",3
6,4,0.6867,"2011-11-23 09:23:36",3
6,2,106.061,"2011-11-23 09:23:36",3
4,4,0.7242,"2011-11-23 09:53:32",1
4,2,106.061,"2011-11-23 09:53:32",1
4,3,0.6927,"2011-11-23 09:53:32",1
5,3,0.6702,"2011-11-23 09:53:32",2
5,2,257.576,"2011-11-23 09:53:32",2
5,4,0.6887,"2011-11-23 09:53:32",2
2,5,-1.66,"2011-11-23 10:23:36",2
2,1,106.061,"2011-11-23 10:23:36",2
2,0,5.26074,"2011-11-23 10:23:36",2
2,6,11.9063,"2011-11-23 10:23:36",2
3,0,4.89347,"2011-11-23 10:23:36",3
3,6,12.3658,"2011-11-23 10:23:36",3
3,5,-1.79,"2011-11-23 10:23:36",3
3,1,560.606,"2011-11-23 10:23:36",3
6,3,0.7027,"2011-11-23 10:23:36",3
6,4,0.6902,"2011-11-23 10:23:36",3
6,2,560.606,"2011-11-23 10:23:36",3
4,3,0.6862,"2011-11-23 10:53:32",1
4,4,0.7122,"2011-11-23 10:53:32",1
4,2,106.061,"2011-11-23 10:53:32",1
5,4,0.6812,"2011-11-23 10:53:32",2
5,2,1318.18,"2011-11-23 10:53:32",2
5,3,0.6677,"2011-11-23 10:53:32",2
2,5,-1.22,"2011-11-23 11:23:36",2
2,1,257.576,"2011-11-23 11:23:36",2
2,0,5.16174,"2011-11-23 11:23:36",2
2,6,11.8996,"2011-11-23 11:23:36",2
3,1,409.091,"2011-11-23 11:23:36",3
3,0,4.84211,"2011-11-23 11:23:36",3
3,6,12.3803,"2011-11-23 11:23:36",3
3,5,-0.71,"2011-11-23 11:23:36",3
6,3,0.7127,"2011-11-23 11:23:36",3
6,4,0.6897,"2011-11-23 11:23:36",3
6,2,409.091,"2011-11-23 11:23:36",3
4,2,106.061,"2011-11-23 11:53:32",1
4,3,0.6897,"2011-11-23 11:53:32",1
4,4,0.7262,"2011-11-23 11:53:32",1
5,3,0.6622,"2011-11-23 11:53:32",2
5,4,0.6832,"2011-11-23 11:53:32",2
5,2,106.061,"2011-11-23 11:53:32",2
2,6,11.9733,"2011-11-23 12:23:36",2
2,5,2.93,"2011-11-23 12:23:36",2
2,1,409.091,"2011-11-23 12:23:36",2
2,0,5.27989,"2011-11-23 12:23:36",2
3,5,2.34,"2011-11-23 12:23:36",3
3,1,712.121,"2011-11-23 12:23:36",3
3,0,5.15664,"2011-11-23 12:23:36",3
3,6,12.4382,"2011-11-23 12:23:36",3
6,3,0.7082,"2011-11-23 12:23:36",3
6,2,409.091,"2011-11-23 12:23:36",3
6,4,0.6957,"2011-11-23 12:23:36",3
4,2,106.061,"2011-11-23 12:53:32",1
4,3,0.6817,"2011-11-23 12:53:32",1
4,4,0.7327,"2011-11-23 12:53:32",1
5,2,1166.67,"2011-11-23 12:53:32",2
5,4,0.6702,"2011-11-23 12:53:32",2
5,3,0.6667,"2011-11-23 12:53:32",2
2,6,11.8795,"2011-11-23 13:23:36",2
2,5,-1.79,"2011-11-23 13:23:36",2
2,1,122985,"2011-11-23 13:23:36",2
2,0,4.9668,"2011-11-23 13:23:36",2
3,5,-0.66,"2011-11-23 13:23:36",3
3,1,137227,"2011-11-23 13:23:36",3
3,0,4.48835,"2011-11-23 13:23:36",3
3,6,12.373,"2011-11-23 13:23:36",3
6,4,0.6867,"2011-11-23 13:23:36",3
6,2,106.061,"2011-11-23 13:23:36",3
6,3,0.7117,"2011-11-23 13:23:36",3
4,2,4954.55,"2011-11-23 13:53:32",1
4,3,0.6757,"2011-11-23 13:53:32",1
4,4,0.7202,"2011-11-23 13:53:32",1
5,2,67681.8,"2011-11-23 13:53:32",2
5,3,0.6677,"2011-11-23 13:53:32",2
5,4,0.6787,"2011-11-23 13:53:32",2
2,6,12.8708,"2011-11-23 14:23:36",2
2,5,6.74,"2011-11-23 14:23:36",2
2,1,207833,"2011-11-23 14:23:36",2
2,0,4.01435,"2011-11-23 14:23:36",2
3,5,11.9,"2011-11-23 14:23:36",3
3,1,219045,"2011-11-23 14:23:36",3
3,0,2.95171,"2011-11-23 14:23:36",3
3,6,13.9814,"2011-11-23 14:23:36",3
6,3,0.6867,"2011-11-23 14:23:36",3
6,4,0.7182,"2011-11-23 14:23:36",3
6,2,41924.2,"2011-11-23 14:23:36",3
